order_id,website_session_id,user_id,session_creation,order_creation,duration(mins),is_repeat_session,utm_source,utm_campaign,utm_content,device_type
252,8905,8438,2012-05-29 10:14,2012-05-29 10:28,14,0,gsearch,nonbrand,g_ad_1,desktop
253,8921,8453,2012-05-29 11:34,2012-05-29 11:52,18,0,gsearch,nonbrand,g_ad_1,desktop
254,8953,8484,2012-05-29 15:08,2012-05-29 15:26,18,0,gsearch,nonbrand,g_ad_1,mobile
255,8963,8493,2012-05-29 16:11,2012-05-29 16:36,25,0,gsearch,nonbrand,g_ad_1,desktop
256,8971,8501,2012-05-29 16:48,2012-05-29 17:05,17,0,gsearch,nonbrand,g_ad_1,desktop
257,9020,8548,2012-05-29 23:40,2012-05-29 23:52,12,0,gsearch,nonbrand,g_ad_1,desktop
258,9032,8559,2012-05-30 02:54,2012-05-30 03:09,15,0,gsearch,nonbrand,g_ad_1,desktop
259,9042,8567,2012-05-30 07:42,2012-05-30 07:56,14,0,gsearch,nonbrand,g_ad_1,desktop
260,9073,8594,2012-05-30 11:42,2012-05-30 12:03,21,0,gsearch,nonbrand,g_ad_1,desktop
261,9166,8676,2012-05-30 20:31,2012-05-30 20:49,18,0,gsearch,nonbrand,g_ad_1,mobile
262,9176,8684,2012-05-30 22:45,2012-05-30 23:02,17,0,gsearch,nonbrand,g_ad_1,desktop
263,9193,8701,2012-05-31 05:22,2012-05-31 05:33,11,0,gsearch,brand,g_ad_2,desktop
264,9216,8721,2012-05-31 08:47,2012-05-31 09:04,17,0,gsearch,nonbrand,g_ad_1,desktop
265,9240,7771,2012-05-31 10:47,2012-05-31 11:07,20,1,gsearch,brand,g_ad_2,mobile
266,9294,8792,2012-05-31 16:33,2012-05-31 16:48,15,0,gsearch,nonbrand,g_ad_1,desktop
267,9342,8836,2012-05-31 22:48,2012-05-31 23:09,21,0,gsearch,nonbrand,g_ad_1,desktop
268,9363,8855,2012-06-01 06:11,2012-06-01 06:22,11,0,gsearch,nonbrand,g_ad_1,desktop
269,9412,8898,2012-06-01 12:32,2012-06-01 12:48,16,0,gsearch,nonbrand,g_ad_1,desktop
270,9413,8899,2012-06-01 12:37,2012-06-01 12:57,20,0,gsearch,nonbrand,g_ad_1,desktop
271,9428,8911,2012-06-01 14:01,2012-06-01 14:22,21,0,gsearch,nonbrand,g_ad_1,desktop
272,9460,8941,2012-06-01 18:13,2012-06-01 18:27,14,0,gsearch,nonbrand,g_ad_1,desktop
273,9467,8948,2012-06-01 19:50,2012-06-01 20:13,23,0,gsearch,nonbrand,g_ad_1,desktop
274,9514,8992,2012-06-02 12:45,2012-06-02 13:04,19,0,gsearch,nonbrand,g_ad_1,desktop
275,9547,9022,2012-06-02 23:14,2012-06-02 23:36,22,0,gsearch,nonbrand,g_ad_1,desktop
276,9562,9033,2012-06-03 06:49,2012-06-03 07:08,19,0,gsearch,brand,g_ad_2,desktop
277,9568,9038,2012-06-03 10:06,2012-06-03 10:20,14,0,gsearch,nonbrand,g_ad_1,desktop
278,9590,4154,2012-06-03 16:54,2012-06-03 17:07,13,1,NULL,NULL,NULL,desktop
279,9592,9057,2012-06-03 17:58,2012-06-03 18:13,15,0,gsearch,nonbrand,g_ad_1,mobile
280,9617,9082,2012-06-04 01:39,2012-06-04 01:52,13,0,gsearch,nonbrand,g_ad_1,desktop
281,9735,9182,2012-06-04 18:35,2012-06-04 18:54,19,0,gsearch,nonbrand,g_ad_1,mobile
282,9765,9209,2012-06-04 23:49,2012-06-05 00:05,16,0,gsearch,nonbrand,g_ad_1,desktop
283,9769,9213,2012-06-05 00:26,2012-06-05 00:43,17,0,gsearch,nonbrand,g_ad_1,desktop
284,9779,9222,2012-06-05 03:06,2012-06-05 03:25,19,0,gsearch,nonbrand,g_ad_1,desktop
285,9819,9259,2012-06-05 11:43,2012-06-05 11:58,15,0,gsearch,nonbrand,g_ad_1,desktop
286,9849,9284,2012-06-05 13:50,2012-06-05 14:05,15,0,gsearch,nonbrand,g_ad_1,desktop
287,9915,9342,2012-06-06 01:08,2012-06-06 01:28,20,0,gsearch,nonbrand,g_ad_1,desktop
288,9932,9357,2012-06-06 07:56,2012-06-06 08:14,18,0,gsearch,nonbrand,g_ad_1,desktop
289,9942,9364,2012-06-06 09:21,2012-06-06 09:43,22,0,gsearch,nonbrand,g_ad_1,desktop
290,9954,9374,2012-06-06 10:40,2012-06-06 10:54,14,0,gsearch,nonbrand,g_ad_1,desktop
291,9989,9406,2012-06-06 12:48,2012-06-06 13:05,17,0,gsearch,nonbrand,g_ad_1,desktop
292,10020,9433,2012-06-06 16:22,2012-06-06 16:36,14,0,gsearch,nonbrand,g_ad_1,desktop
293,10033,9446,2012-06-06 17:29,2012-06-06 17:40,11,0,gsearch,nonbrand,g_ad_1,desktop
294,10041,9454,2012-06-06 17:56,2012-06-06 18:13,17,0,gsearch,nonbrand,g_ad_1,desktop
295,10105,9509,2012-06-07 06:23,2012-06-07 06:41,18,0,gsearch,nonbrand,g_ad_1,desktop
296,10122,9525,2012-06-07 09:17,2012-06-07 09:31,14,0,gsearch,nonbrand,g_ad_1,desktop
297,10151,9553,2012-06-07 11:35,2012-06-07 11:52,17,0,gsearch,nonbrand,g_ad_1,desktop
298,10167,9567,2012-06-07 12:35,2012-06-07 12:51,16,0,gsearch,nonbrand,g_ad_1,desktop
299,10177,9576,2012-06-07 13:25,2012-06-07 13:34,9,0,gsearch,nonbrand,g_ad_1,desktop
300,10244,9640,2012-06-07 20:37,2012-06-07 20:46,9,0,gsearch,nonbrand,g_ad_1,desktop
301,10265,9658,2012-06-07 23:49,2012-06-08 00:03,14,0,gsearch,nonbrand,g_ad_1,desktop
302,10269,6616,2012-06-08 01:27,2012-06-08 01:47,20,1,NULL,NULL,NULL,desktop
303,10277,9669,2012-06-08 06:09,2012-06-08 06:25,16,0,NULL,NULL,NULL,desktop
304,10291,9681,2012-06-08 08:59,2012-06-08 09:11,12,0,gsearch,nonbrand,g_ad_1,desktop
305,10300,9689,2012-06-08 09:47,2012-06-08 10:07,20,0,gsearch,nonbrand,g_ad_1,desktop
306,10335,9721,2012-06-08 13:45,2012-06-08 13:58,13,0,gsearch,nonbrand,g_ad_1,desktop
307,10411,9788,2012-06-09 02:48,2012-06-09 03:07,19,0,gsearch,nonbrand,g_ad_1,mobile
308,10442,9816,2012-06-09 14:19,2012-06-09 14:35,16,0,gsearch,nonbrand,g_ad_1,desktop
309,10468,9836,2012-06-09 23:38,2012-06-09 23:54,16,0,gsearch,nonbrand,g_ad_1,desktop
310,10517,9881,2012-06-10 18:39,2012-06-10 18:55,16,0,gsearch,nonbrand,g_ad_1,desktop
311,10518,9882,2012-06-10 19:26,2012-06-10 19:48,22,0,gsearch,nonbrand,g_ad_1,desktop
312,10526,3428,2012-06-10 21:21,2012-06-10 21:39,18,1,NULL,NULL,NULL,desktop
313,10575,9933,2012-06-11 09:21,2012-06-11 09:36,15,0,gsearch,nonbrand,g_ad_1,desktop
314,10591,7271,2012-06-11 10:32,2012-06-11 10:54,22,1,NULL,NULL,NULL,desktop
315,10600,9955,2012-06-11 10:46,2012-06-11 11:01,15,0,gsearch,nonbrand,g_ad_1,desktop
316,10605,9959,2012-06-11 11:27,2012-06-11 11:47,20,0,NULL,NULL,NULL,desktop
317,10674,3561,2012-06-11 18:36,2012-06-11 18:56,20,1,NULL,NULL,NULL,desktop
318,10719,10065,2012-06-12 01:58,2012-06-12 02:14,16,0,gsearch,nonbrand,g_ad_1,desktop
319,10721,10067,2012-06-12 04:08,2012-06-12 04:20,12,0,gsearch,nonbrand,g_ad_1,desktop
320,10752,10094,2012-06-12 11:06,2012-06-12 11:24,18,0,gsearch,nonbrand,g_ad_1,desktop
321,10787,10124,2012-06-12 14:12,2012-06-12 14:26,14,0,gsearch,nonbrand,g_ad_1,desktop
322,10837,10172,2012-06-12 18:59,2012-06-12 19:17,18,0,gsearch,nonbrand,g_ad_1,desktop
323,10886,10216,2012-06-13 05:46,2012-06-13 06:04,18,0,gsearch,nonbrand,g_ad_1,desktop
324,10918,10246,2012-06-13 10:21,2012-06-13 10:37,16,0,gsearch,nonbrand,g_ad_1,desktop
325,10922,10250,2012-06-13 10:39,2012-06-13 10:58,19,0,gsearch,nonbrand,g_ad_1,desktop
327,10926,10253,2012-06-13 10:58,2012-06-13 11:20,22,0,gsearch,nonbrand,g_ad_1,desktop
326,10927,10254,2012-06-13 10:59,2012-06-13 11:16,17,0,gsearch,nonbrand,g_ad_1,desktop
328,10937,10264,2012-06-13 11:36,2012-06-13 11:50,14,0,NULL,NULL,NULL,desktop
329,10946,10272,2012-06-13 12:14,2012-06-13 12:29,15,0,gsearch,nonbrand,g_ad_1,desktop
330,10971,8333,2012-06-13 13:50,2012-06-13 14:02,12,1,bsearch,brand,b_ad_2,desktop
331,10985,10306,2012-06-13 15:04,2012-06-13 15:21,17,0,gsearch,nonbrand,g_ad_1,desktop
332,11007,7350,2012-06-13 16:51,2012-06-13 17:09,18,1,NULL,NULL,NULL,desktop
333,11154,10459,2012-06-14 14:13,2012-06-14 14:26,13,0,gsearch,nonbrand,g_ad_1,desktop
334,11322,3736,2012-06-15 13:36,2012-06-15 13:58,22,1,gsearch,brand,g_ad_2,desktop
335,11386,10668,2012-06-15 22:58,2012-06-15 23:13,15,0,gsearch,nonbrand,g_ad_1,desktop
336,11389,10671,2012-06-15 23:46,2012-06-16 00:01,15,0,gsearch,nonbrand,g_ad_1,desktop
337,11397,10678,2012-06-16 03:12,2012-06-16 03:33,21,0,gsearch,nonbrand,g_ad_1,desktop
338,11418,10699,2012-06-16 11:47,2012-06-16 12:01,14,0,gsearch,nonbrand,g_ad_1,desktop
339,11502,10775,2012-06-17 15:18,2012-06-17 15:38,20,0,gsearch,nonbrand,g_ad_1,desktop
340,11520,10791,2012-06-17 19:26,2012-06-17 19:48,22,0,gsearch,nonbrand,g_ad_1,desktop
341,11530,10799,2012-06-17 21:57,2012-06-17 22:07,10,0,gsearch,nonbrand,g_ad_1,desktop
342,11531,10800,2012-06-17 22:11,2012-06-17 22:28,17,0,gsearch,nonbrand,g_ad_1,desktop
343,11543,10812,2012-06-18 00:35,2012-06-18 00:56,21,0,gsearch,nonbrand,g_ad_1,desktop
344,11616,10876,2012-06-18 13:19,2012-06-18 13:34,15,0,gsearch,nonbrand,g_ad_1,mobile
345,11618,10878,2012-06-18 13:50,2012-06-18 14:05,15,0,gsearch,nonbrand,g_ad_1,desktop
346,11629,10889,2012-06-18 14:56,2012-06-18 15:11,15,0,gsearch,nonbrand,g_ad_1,desktop
347,11657,10913,2012-06-18 18:37,2012-06-18 18:59,22,0,NULL,NULL,NULL,desktop
348,11670,10924,2012-06-18 21:31,2012-06-18 21:48,17,0,gsearch,nonbrand,g_ad_1,desktop
349,11677,10931,2012-06-18 22:45,2012-06-18 22:57,12,0,gsearch,nonbrand,g_ad_1,desktop
350,11729,10975,2012-06-19 11:19,2012-06-19 11:32,13,0,gsearch,nonbrand,g_ad_1,mobile
351,11739,10984,2012-06-19 11:58,2012-06-19 12:18,20,0,gsearch,nonbrand,g_ad_1,desktop
352,11756,10998,2012-06-19 13:10,2012-06-19 13:30,20,0,gsearch,nonbrand,g_ad_1,desktop
353,11762,11003,2012-06-19 13:30,2012-06-19 13:52,22,0,gsearch,nonbrand,g_ad_1,desktop
354,11801,10235,2012-06-19 16:35,2012-06-19 16:48,13,1,NULL,NULL,NULL,desktop
355,11835,11071,2012-06-19 19:48,2012-06-19 20:11,23,0,gsearch,nonbrand,g_ad_1,desktop
356,11917,11148,2012-06-20 11:15,2012-06-20 11:33,18,0,gsearch,nonbrand,g_ad_1,desktop
357,11946,11176,2012-06-20 13:32,2012-06-20 13:50,18,0,gsearch,nonbrand,g_ad_1,desktop
358,11957,11187,2012-06-20 14:24,2012-06-20 14:47,23,0,gsearch,nonbrand,g_ad_1,desktop
359,11971,11200,2012-06-20 15:38,2012-06-20 16:00,22,0,gsearch,nonbrand,g_ad_1,desktop
360,11985,11211,2012-06-20 16:53,2012-06-20 17:08,15,0,gsearch,nonbrand,g_ad_1,desktop
361,12028,11249,2012-06-20 22:39,2012-06-20 22:54,15,0,gsearch,nonbrand,g_ad_1,desktop
362,12047,11268,2012-06-21 04:42,2012-06-21 04:58,16,0,gsearch,nonbrand,g_ad_1,desktop
363,12065,11285,2012-06-21 08:01,2012-06-21 08:15,14,0,gsearch,nonbrand,g_ad_1,desktop
364,12086,11304,2012-06-21 10:50,2012-06-21 11:10,20,0,gsearch,nonbrand,g_ad_1,desktop
365,12141,11352,2012-06-21 16:07,2012-06-21 16:25,18,0,gsearch,nonbrand,g_ad_1,desktop
366,12168,11376,2012-06-21 19:38,2012-06-21 19:59,21,0,gsearch,nonbrand,g_ad_1,desktop
367,12216,2108,2012-06-22 08:24,2012-06-22 08:41,17,1,NULL,NULL,NULL,desktop
368,12243,11443,2012-06-22 11:23,2012-06-22 11:36,13,0,gsearch,nonbrand,g_ad_1,desktop
369,12284,11481,2012-06-22 14:19,2012-06-22 14:33,14,0,gsearch,nonbrand,g_ad_1,mobile
370,12321,9542,2012-06-22 18:31,2012-06-22 18:49,18,1,gsearch,brand,g_ad_2,desktop
371,12329,11522,2012-06-22 19:17,2012-06-22 19:33,16,0,gsearch,nonbrand,g_ad_1,desktop
372,12388,8237,2012-06-23 11:49,2012-06-23 12:06,17,1,NULL,NULL,NULL,desktop
373,12394,11583,2012-06-23 13:25,2012-06-23 13:40,15,0,gsearch,nonbrand,g_ad_1,desktop
374,12408,11597,2012-06-23 16:21,2012-06-23 16:36,15,0,gsearch,nonbrand,g_ad_1,desktop
375,12424,11611,2012-06-23 22:26,2012-06-23 22:43,17,0,gsearch,nonbrand,g_ad_1,desktop
376,12478,11660,2012-06-24 22:12,2012-06-24 22:23,11,0,gsearch,nonbrand,g_ad_1,desktop
377,12479,11661,2012-06-24 22:20,2012-06-24 22:31,11,0,NULL,NULL,NULL,desktop
378,12509,11687,2012-06-25 07:38,2012-06-25 07:54,16,0,gsearch,nonbrand,g_ad_1,desktop
379,12568,11742,2012-06-25 15:08,2012-06-25 15:26,18,0,gsearch,nonbrand,g_ad_1,desktop
380,12579,11753,2012-06-25 15:57,2012-06-25 16:15,18,0,gsearch,nonbrand,g_ad_1,desktop
381,12604,11159,2012-06-25 19:16,2012-06-25 19:33,17,1,NULL,NULL,NULL,desktop
382,12605,11776,2012-06-25 19:40,2012-06-25 19:54,14,0,gsearch,nonbrand,g_ad_1,desktop
383,12672,5191,2012-06-26 11:37,2012-06-26 11:55,18,1,NULL,NULL,NULL,mobile
384,12699,11858,2012-06-26 15:09,2012-06-26 15:30,21,0,gsearch,nonbrand,g_ad_1,desktop
385,12708,11867,2012-06-26 15:51,2012-06-26 16:06,15,0,gsearch,nonbrand,g_ad_1,desktop
386,12738,11897,2012-06-26 18:36,2012-06-26 18:57,21,0,gsearch,nonbrand,g_ad_1,mobile
387,12760,3561,2012-06-26 20:52,2012-06-26 21:13,21,1,gsearch,brand,g_ad_2,desktop
388,12807,11959,2012-06-27 08:23,2012-06-27 08:32,9,0,gsearch,nonbrand,g_ad_1,desktop
389,12809,9109,2012-06-27 08:25,2012-06-27 08:47,22,1,NULL,NULL,NULL,desktop
390,12831,6390,2012-06-27 10:44,2012-06-27 11:00,16,1,gsearch,brand,g_ad_2,desktop
391,12837,11986,2012-06-27 11:32,2012-06-27 11:54,22,0,gsearch,nonbrand,g_ad_1,desktop
392,12912,12048,2012-06-27 17:06,2012-06-27 17:25,19,0,gsearch,nonbrand,g_ad_1,desktop
393,12927,12061,2012-06-27 19:13,2012-06-27 19:31,18,0,gsearch,nonbrand,g_ad_1,desktop
394,12988,12113,2012-06-28 10:00,2012-06-28 10:23,23,0,gsearch,nonbrand,g_ad_1,desktop
395,13016,12139,2012-06-28 13:17,2012-06-28 13:40,23,0,gsearch,nonbrand,g_ad_1,desktop
396,13046,12165,2012-06-28 16:30,2012-06-28 16:39,9,0,gsearch,nonbrand,g_ad_1,desktop
397,13073,12188,2012-06-28 19:22,2012-06-28 19:34,12,0,gsearch,nonbrand,g_ad_1,desktop
398,13081,10278,2012-06-28 20:34,2012-06-28 20:48,14,1,gsearch,brand,g_ad_2,desktop
399,13083,12197,2012-06-28 20:38,2012-06-28 20:56,18,0,gsearch,nonbrand,g_ad_1,desktop
400,13089,12203,2012-06-28 21:49,2012-06-28 22:09,20,0,gsearch,nonbrand,g_ad_1,mobile
401,13093,12207,2012-06-28 22:05,2012-06-28 22:24,19,0,gsearch,nonbrand,g_ad_1,desktop
402,13094,3293,2012-06-28 22:17,2012-06-28 22:31,14,1,NULL,NULL,NULL,desktop
403,13194,12293,2012-06-29 15:54,2012-06-29 16:09,15,0,gsearch,nonbrand,g_ad_1,desktop
404,13221,12320,2012-06-29 18:25,2012-06-29 18:43,18,0,gsearch,nonbrand,g_ad_1,desktop
405,13285,12374,2012-06-30 15:05,2012-06-30 15:17,12,0,gsearch,nonbrand,g_ad_1,desktop
406,13287,12376,2012-06-30 15:20,2012-06-30 15:36,16,0,gsearch,nonbrand,g_ad_1,desktop
407,13297,6095,2012-06-30 19:28,2012-06-30 19:50,22,1,gsearch,brand,g_ad_2,desktop
408,13319,12406,2012-07-01 04:26,2012-07-01 04:39,13,0,gsearch,nonbrand,g_ad_1,desktop
409,13460,12530,2012-07-02 13:11,2012-07-02 13:24,13,0,gsearch,nonbrand,g_ad_1,desktop
410,13494,12562,2012-07-02 16:29,2012-07-02 16:45,16,0,gsearch,nonbrand,g_ad_1,desktop
411,13510,12576,2012-07-02 17:43,2012-07-02 17:54,11,0,gsearch,nonbrand,g_ad_1,desktop
412,13571,12632,2012-07-03 07:59,2012-07-03 08:18,19,0,gsearch,nonbrand,g_ad_1,mobile
413,13591,12651,2012-07-03 10:23,2012-07-03 10:42,19,0,gsearch,nonbrand,g_ad_1,desktop
414,13663,12716,2012-07-03 16:33,2012-07-03 16:47,14,0,gsearch,nonbrand,g_ad_1,desktop
415,13694,7434,2012-07-03 19:00,2012-07-03 19:10,10,1,NULL,NULL,NULL,desktop
416,13726,12768,2012-07-04 04:47,2012-07-04 05:03,16,0,gsearch,nonbrand,g_ad_1,desktop
417,13745,12787,2012-07-04 09:48,2012-07-04 10:01,13,0,gsearch,nonbrand,g_ad_1,desktop
418,13752,12793,2012-07-04 10:30,2012-07-04 10:47,17,0,gsearch,nonbrand,g_ad_1,desktop
419,13754,6033,2012-07-04 10:53,2012-07-04 11:06,13,1,NULL,NULL,NULL,desktop
420,13782,12818,2012-07-04 14:19,2012-07-04 14:43,24,0,gsearch,nonbrand,g_ad_1,desktop
421,13812,12847,2012-07-04 18:09,2012-07-04 18:29,20,0,gsearch,nonbrand,g_ad_1,desktop
422,13843,12875,2012-07-05 00:32,2012-07-05 00:47,15,0,gsearch,nonbrand,g_ad_1,desktop
423,13857,12888,2012-07-05 04:29,2012-07-05 04:47,18,0,gsearch,nonbrand,g_ad_1,mobile
424,13880,12909,2012-07-05 09:40,2012-07-05 09:59,19,0,gsearch,brand,g_ad_2,desktop
425,13891,12920,2012-07-05 10:53,2012-07-05 11:14,21,0,NULL,NULL,NULL,desktop
426,13949,12977,2012-07-05 16:19,2012-07-05 16:37,18,0,gsearch,nonbrand,g_ad_1,desktop
427,13975,13001,2012-07-05 19:35,2012-07-05 19:49,14,0,gsearch,nonbrand,g_ad_1,desktop
428,13981,13006,2012-07-05 20:25,2012-07-05 20:41,16,0,gsearch,nonbrand,g_ad_1,desktop
429,14062,13081,2012-07-06 11:14,2012-07-06 11:27,13,0,gsearch,nonbrand,g_ad_1,desktop
430,14098,11375,2012-07-06 14:42,2012-07-06 14:55,13,1,gsearch,brand,g_ad_2,mobile
431,14124,13138,2012-07-06 18:07,2012-07-06 18:26,19,0,gsearch,nonbrand,g_ad_1,desktop
432,14129,13142,2012-07-06 19:13,2012-07-06 19:31,18,0,gsearch,nonbrand,g_ad_1,desktop
433,14147,13159,2012-07-06 23:12,2012-07-06 23:22,10,0,gsearch,nonbrand,g_ad_1,desktop
434,14157,13168,2012-07-07 03:43,2012-07-07 03:59,16,0,gsearch,nonbrand,g_ad_1,desktop
435,14170,13179,2012-07-07 11:07,2012-07-07 11:23,16,0,gsearch,nonbrand,g_ad_1,mobile
436,14186,13194,2012-07-07 15:36,2012-07-07 15:54,18,0,gsearch,nonbrand,g_ad_1,desktop
437,14195,13203,2012-07-07 16:51,2012-07-07 17:04,13,0,gsearch,nonbrand,g_ad_1,desktop
438,14205,13212,2012-07-08 00:47,2012-07-08 01:02,15,0,gsearch,nonbrand,g_ad_1,desktop
439,14219,13225,2012-07-08 09:05,2012-07-08 09:24,19,0,gsearch,nonbrand,g_ad_1,desktop
440,14289,13288,2012-07-09 01:25,2012-07-09 01:52,27,0,gsearch,nonbrand,g_ad_1,desktop
441,14307,13304,2012-07-09 09:24,2012-07-09 09:42,18,0,gsearch,nonbrand,g_ad_1,desktop
442,14346,13339,2012-07-09 13:06,2012-07-09 13:16,10,0,gsearch,nonbrand,g_ad_1,desktop
444,14354,13346,2012-07-09 13:34,2012-07-09 13:49,15,0,gsearch,nonbrand,g_ad_1,desktop
443,14357,13349,2012-07-09 13:37,2012-07-09 13:45,8,0,gsearch,nonbrand,g_ad_1,desktop
445,14377,13369,2012-07-09 14:59,2012-07-09 15:11,12,0,gsearch,nonbrand,g_ad_1,desktop
446,14383,13374,2012-07-09 16:04,2012-07-09 16:22,18,0,gsearch,nonbrand,g_ad_1,desktop
447,14460,13445,2012-07-10 09:53,2012-07-10 10:05,12,0,gsearch,nonbrand,g_ad_1,desktop
448,14462,13447,2012-07-10 10:07,2012-07-10 10:29,22,0,gsearch,nonbrand,g_ad_1,mobile
449,14476,13459,2012-07-10 11:25,2012-07-10 11:39,14,0,gsearch,nonbrand,g_ad_1,desktop
450,14550,13530,2012-07-10 18:11,2012-07-10 18:36,25,0,gsearch,nonbrand,g_ad_1,desktop
451,14564,13544,2012-07-10 19:54,2012-07-10 20:15,21,0,gsearch,nonbrand,g_ad_1,desktop
452,14567,7578,2012-07-10 21:00,2012-07-10 21:09,9,1,gsearch,brand,g_ad_2,desktop
453,14604,10468,2012-07-11 05:30,2012-07-11 05:50,20,1,gsearch,brand,g_ad_2,desktop
454,14623,13595,2012-07-11 09:02,2012-07-11 09:23,21,0,gsearch,nonbrand,g_ad_1,desktop
455,14657,13624,2012-07-11 11:59,2012-07-11 12:21,22,0,NULL,NULL,NULL,desktop
456,14663,13629,2012-07-11 12:44,2012-07-11 12:52,8,0,gsearch,nonbrand,g_ad_1,desktop
457,14671,13637,2012-07-11 13:15,2012-07-11 13:24,9,0,gsearch,nonbrand,g_ad_1,desktop
458,14678,13644,2012-07-11 13:30,2012-07-11 13:47,17,0,gsearch,nonbrand,g_ad_1,desktop
459,14679,13645,2012-07-11 13:35,2012-07-11 13:48,13,0,gsearch,nonbrand,g_ad_1,mobile
460,14688,13652,2012-07-11 14:44,2012-07-11 15:06,22,0,gsearch,nonbrand,g_ad_1,desktop
461,14698,13660,2012-07-11 15:50,2012-07-11 16:03,13,0,gsearch,nonbrand,g_ad_1,desktop
462,14865,13812,2012-07-12 16:17,2012-07-12 16:32,15,0,gsearch,nonbrand,g_ad_1,desktop
463,14889,13833,2012-07-12 18:44,2012-07-12 19:04,20,0,gsearch,nonbrand,g_ad_1,desktop
464,14895,13839,2012-07-12 19:32,2012-07-12 19:52,20,0,gsearch,nonbrand,g_ad_1,desktop
465,14918,13859,2012-07-12 23:27,2012-07-12 23:48,21,0,gsearch,nonbrand,g_ad_1,desktop
466,14943,13881,2012-07-13 07:58,2012-07-13 08:10,12,0,gsearch,nonbrand,g_ad_1,desktop
467,14960,13898,2012-07-13 10:25,2012-07-13 10:41,16,0,gsearch,nonbrand,g_ad_1,desktop
468,14979,13913,2012-07-13 12:49,2012-07-13 13:03,14,0,gsearch,nonbrand,g_ad_1,desktop
469,15051,9892,2012-07-13 23:30,2012-07-13 23:45,15,1,NULL,NULL,NULL,desktop
470,15056,7204,2012-07-14 02:40,2012-07-14 02:51,11,1,bsearch,brand,b_ad_2,desktop
471,15094,7753,2012-07-14 12:30,2012-07-14 12:53,23,1,NULL,NULL,NULL,desktop
472,15102,14021,2012-07-14 14:43,2012-07-14 14:57,14,0,gsearch,nonbrand,g_ad_1,desktop
473,15103,14022,2012-07-14 15:09,2012-07-14 15:30,21,0,gsearch,nonbrand,g_ad_1,desktop
474,15134,14049,2012-07-15 01:20,2012-07-15 01:38,18,0,gsearch,nonbrand,g_ad_1,desktop
475,15153,14068,2012-07-15 09:58,2012-07-15 10:16,18,0,gsearch,nonbrand,g_ad_1,desktop
476,15156,14071,2012-07-15 11:46,2012-07-15 12:04,18,0,gsearch,nonbrand,g_ad_1,desktop
477,15173,14085,2012-07-15 13:53,2012-07-15 14:13,20,0,gsearch,nonbrand,g_ad_1,desktop
478,15188,14098,2012-07-15 18:47,2012-07-15 19:03,16,0,gsearch,nonbrand,g_ad_1,desktop
479,15194,14102,2012-07-15 19:29,2012-07-15 19:50,21,0,gsearch,nonbrand,g_ad_1,desktop
480,15263,14165,2012-07-16 10:30,2012-07-16 10:46,16,0,gsearch,nonbrand,g_ad_1,desktop
481,15269,6960,2012-07-16 11:12,2012-07-16 11:31,19,1,NULL,NULL,NULL,desktop
482,15292,14190,2012-07-16 13:17,2012-07-16 13:27,10,0,gsearch,nonbrand,g_ad_1,desktop
483,15313,9740,2012-07-16 15:09,2012-07-16 15:25,16,1,gsearch,brand,g_ad_2,desktop
484,15339,14235,2012-07-16 18:20,2012-07-16 18:34,14,0,gsearch,nonbrand,g_ad_1,desktop
485,15343,14239,2012-07-16 18:59,2012-07-16 19:17,18,0,gsearch,nonbrand,g_ad_1,desktop
486,15366,14260,2012-07-17 00:30,2012-07-17 00:45,15,0,gsearch,nonbrand,g_ad_1,desktop
487,15375,14268,2012-07-17 05:22,2012-07-17 05:43,21,0,gsearch,nonbrand,g_ad_1,desktop
488,15440,14325,2012-07-17 12:59,2012-07-17 13:18,19,0,gsearch,nonbrand,g_ad_1,mobile
489,15444,14329,2012-07-17 13:04,2012-07-17 13:23,19,0,gsearch,nonbrand,g_ad_1,desktop
490,15490,14370,2012-07-17 17:03,2012-07-17 17:21,18,0,gsearch,nonbrand,g_ad_1,desktop
491,15503,14382,2012-07-17 17:52,2012-07-17 18:08,16,0,gsearch,nonbrand,g_ad_1,desktop
492,15527,14405,2012-07-17 20:15,2012-07-17 20:29,14,0,gsearch,nonbrand,g_ad_1,desktop
493,15534,13547,2012-07-17 21:05,2012-07-17 21:21,16,1,gsearch,brand,g_ad_2,desktop
494,15570,14442,2012-07-18 08:10,2012-07-18 08:25,15,0,gsearch,nonbrand,g_ad_1,desktop
495,15584,14453,2012-07-18 10:07,2012-07-18 10:18,11,0,gsearch,nonbrand,g_ad_1,desktop
496,15711,14570,2012-07-18 21:51,2012-07-18 22:06,15,0,gsearch,nonbrand,g_ad_1,desktop
497,15716,8415,2012-07-18 23:15,2012-07-18 23:31,16,1,NULL,NULL,NULL,desktop
498,15776,14626,2012-07-19 10:57,2012-07-19 11:13,16,0,gsearch,nonbrand,g_ad_1,desktop
499,15819,14663,2012-07-19 15:34,2012-07-19 15:54,20,0,gsearch,nonbrand,g_ad_1,desktop
500,15845,11071,2012-07-19 17:30,2012-07-19 17:43,13,1,NULL,NULL,NULL,desktop
501,15872,14711,2012-07-19 21:31,2012-07-19 21:50,19,0,gsearch,nonbrand,g_ad_1,desktop
502,15883,14722,2012-07-19 22:42,2012-07-19 23:02,20,0,gsearch,nonbrand,g_ad_1,desktop
503,15891,14730,2012-07-20 00:06,2012-07-20 00:24,18,0,gsearch,nonbrand,g_ad_1,desktop
